"Title","imdb.id","date","movie","rank","rating","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","Type","tomatoMeter","tomatoImage","tomatoRating","tomatoReviews","tomatoFresh","tomatoRotten","tomatoConsensus","tomatoUserMeter","tomatoUserRating","tomatoUserReviews","DVD","BoxOffice","Production","Website","Response","short.title","freq","weeks.past"
"Don Jon","tt2229499",2013-12-22,"Don Jon",3,7,"2013","R",2013-09-27,90,"Comedy, Drama, Romance","Joseph Gordon-Levitt","Joseph Gordon-Levitt","Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","English","USA","4 wins & 13 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1._CR28,28.649993896484375,1271,1991.0000305175781_SX89_AL_.jpg_V1_SX300.jpg",66,6.7,132400,"movie",81,"certified",6.8,179,145,34,"Don Jon proves to be an amiable directing debut for Joseph Gordon-Levitt, and a vivacious showcase for his co-star, Scarlett Johansson.",60,3.4,72612,2013-12-31,24500000,"Relativity Media","http://www.facebook.com/DonJonMovie?fref=ts","True","Don Jon","2",0
"Don Jon","tt2229499",2013-12-29,"Don Jon",4,7,"2013","R",2013-09-27,90,"Comedy, Drama, Romance","Joseph Gordon-Levitt","Joseph Gordon-Levitt","Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","English","USA","4 wins & 13 nominations.","http://ia.media-imdb.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1._CR28,28.649993896484375,1271,1991.0000305175781_SX89_AL_.jpg_V1_SX300.jpg",66,6.7,132400,"movie",81,"certified",6.8,179,145,34,"Don Jon proves to be an amiable directing debut for Joseph Gordon-Levitt, and a vivacious showcase for his co-star, Scarlett Johansson.",60,3.4,72612,2013-12-31,24500000,"Relativity Media","http://www.facebook.com/DonJonMovie?fref=ts","True","Don Jon","2",0
"Drinking Buddies","tt2265398",2013-07-28,"Drinking Buddies",9,6.3,"2013","R",2013-07-25,90,"Drama, Romance","Joe Swanberg","Joe Swanberg","Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston","Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.","English","USA","1 win & 2 nominations.","http://ia.media-imdb.com/images/M/MV5BMjMwNDU1NzMzM15BMl5BanBnXkFtZTcwNTY3ODk1OQ@@._V1_SX300.jpg",71,6.1,32653,"movie",83,"certified",6.9,108,90,18,"Smart, funny, and powered by fine performances from Olivia Wilde and Jake Johnson, Drinking Buddies offers a bittersweet slice of observational comedy.",49,3.1,20510,2013-12-03,3e+05,"Magnolia Pictures","http://www.magpictures.com/drinkingbuddies/","True","DrinkingBuddis","2",0
"Drinking Buddies","tt2265398",2013-11-24,"Drinking Buddies",6,6.2,"2013","R",2013-07-25,90,"Drama, Romance","Joe Swanberg","Joe Swanberg","Olivia Wilde, Jake Johnson, Anna Kendrick, Ron Livingston","Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.","English","USA","1 win & 2 nominations.","http://ia.media-imdb.com/images/M/MV5BMjMwNDU1NzMzM15BMl5BanBnXkFtZTcwNTY3ODk1OQ@@._V1_SX300.jpg",71,6.1,32653,"movie",83,"certified",6.9,108,90,18,"Smart, funny, and powered by fine performances from Olivia Wilde and Jake Johnson, Drinking Buddies offers a bittersweet slice of observational comedy.",49,3.1,20510,2013-12-03,3e+05,"Magnolia Pictures","http://www.magpictures.com/drinkingbuddies/","True","DrinkingBuddis","2",0
"Drive Hard","tt2968804",2014-06-01,"Drive Hard",9,4.3,"2014","PG-13",2014-08-01,92,"Action, Comedy, Crime","Brian Trenchard-Smith","Chad Law, Evan Law, Brigitte Jean Allen","John Cusack, Thomas Jane, Zoe Ventoura, Damien Garvey","A former race car driver is abducted by a mysterious thief and forced to be the wheel-man for a crime that puts them both in the sights of the cops and the mob.","English","Canada, Australia","N/A","http://ia.media-imdb.com/images/M/MV5BMzc1NTM1MjIwM15BMl5BanBnXkFtZTgwNDQxOTc5MTE@._V1_SX300.jpg",NA,4.3,839,"movie",NA,"N/A",NA,1,0,1,"N/A",78,NA,73,NA,NA,"RLJ Entertainment","N/A","True","Drive Hard","1",NA
"Edge of Tomorrow","tt1631867",2014-09-07,"Edge of Tomorrow",7,8.1,"2014","PG-13",2014-06-06,113,"Action, Sci-Fi","Doug Liman","Christopher McQuarrie (screenplay), Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Hiroshi Sakurazaka (novel)","Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton","An officer finds himself caught in a time loop in a war with an alien race. His skills increase as he faces the same brutal combat scenarios, and his union with a Special Forces warrior gets him closer and closer to defeating the enemy.","English","USA, Australia","2 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY5MjEzNjY3NV5BMl5BanBnXkFtZTgwODgzMjAwMjE@._V1_SX300.jpg",71,8.1,96099,"movie",90,"certified",7.5,236,212,24,"Gripping, well-acted, funny, and clever, Edge of Tomorrow offers entertaining proof that Tom Cruise is still more than capable of shouldering the weight of a blockbuster action thriller.",92,4.2,107563,NA,96600000,"Warner Bros. Pictures","http://www.edgeoftomorrowmovie.com","True","EdgeofTomorrow","2",NA
"Edge of Tomorrow","tt1631867",2014-06-15,"Edge of Tomorrow",5,8.2,"2014","PG-13",2014-06-06,113,"Action, Sci-Fi","Doug Liman","Christopher McQuarrie (screenplay), Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Hiroshi Sakurazaka (novel)","Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton","An officer finds himself caught in a time loop in a war with an alien race. His skills increase as he faces the same brutal combat scenarios, and his union with a Special Forces warrior gets him closer and closer to defeating the enemy.","English","USA, Australia","2 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY5MjEzNjY3NV5BMl5BanBnXkFtZTgwODgzMjAwMjE@._V1_SX300.jpg",71,8.1,96099,"movie",90,"certified",7.5,236,212,24,"Gripping, well-acted, funny, and clever, Edge of Tomorrow offers entertaining proof that Tom Cruise is still more than capable of shouldering the weight of a blockbuster action thriller.",92,4.2,107563,NA,96600000,"Warner Bros. Pictures","http://www.edgeoftomorrowmovie.com","True","EdgeofTomorrow","2",NA
"Edge of Tomorrow","tt1631867",2014-06-22,"Edge of Tomorrow",9,8.2,"2014","PG-13",2014-06-06,113,"Action, Sci-Fi","Doug Liman","Christopher McQuarrie (screenplay), Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Hiroshi Sakurazaka (novel)","Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton","An officer finds himself caught in a time loop in a war with an alien race. His skills increase as he faces the same brutal combat scenarios, and his union with a Special Forces warrior gets him closer and closer to defeating the enemy.","English","USA, Australia","2 nominations.","http://ia.media-imdb.com/images/M/MV5BMTY5MjEzNjY3NV5BMl5BanBnXkFtZTgwODgzMjAwMjE@._V1_SX300.jpg",71,8.1,96099,"movie",90,"certified",7.5,236,212,24,"Gripping, well-acted, funny, and clever, Edge of Tomorrow offers entertaining proof that Tom Cruise is still more than capable of shouldering the weight of a blockbuster action thriller.",92,4.2,107563,NA,96600000,"Warner Bros. Pictures","http://www.edgeoftomorrowmovie.com","True","EdgeofTomorrow","2",NA
"Elysium","tt1535108",2013-09-22,"Elysium",9,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-11-24,"Elysium",3,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-12-15,"Elysium",9,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-12-08,"Elysium",8,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-11-03,"Elysium",10,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-12-01,"Elysium",6,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-10-06,"Elysium",4,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-10-13,"Elysium",3,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-10-20,"Elysium",7,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-10-27,"Elysium",6,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-11-10,"Elysium",9,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
"Elysium","tt1535108",2013-11-17,"Elysium",2,7,"2013","R",2013-08-09,109,"Action, Drama, Sci-Fi","Neill Blomkamp","Neill Blomkamp","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga","In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds.","English, Spanish, French, Afrikaans","USA","1 win & 5 nominations.","http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg",61,6.7,220178,"movie",68,"fresh",6.5,229,156,73,"After the heady sci-fi thrills of District 9, Elysium is a bit of a comedown for director Neill Blomkamp, but on its own terms, it delivers just often enough to satisfy.",59,3.4,158099,2013-12-17,93100000,"TriStar Pictures","http://www.itsbetterupthere.com/site/","True","Elysium","12",0
